Time,Unix,Aggregate,Fridge,Freezer,Washing_Machine,Dishwasher,Computer,Television,Microwave,Kettle,Toaster,active_count
2014-04-05 08:26:57,1396686417,295,0,0,70,0,0,0,24,0,1,3
2014-04-05 08:27:59,1396686479,290,0,0,70,0,0,0,37,0,1,3
2014-04-05 08:28:58,1396686538,292,0,0,69,0,0,0,23,0,1,3
2014-04-05 08:29:59,1396686599,304,0,0,69,0,0,0,31,0,1,3
2014-04-05 08:31:02,1396686662,301,0,0,70,0,0,0,24,0,1,3
2014-04-05 08:31:59,1396686719,288,0,0,69,0,0,0,23,0,1,3
2014-04-05 08:32:59,1396686779,518,0,0,68,0,0,0,37,0,1,3
2014-04-05 08:41:02,1396687262,9951,12,0,0,0,0,0,25,0,1,3
2014-04-05 08:44:58,1396687498,449,11,0,0,0,0,0,26,0,1,3
2014-04-05 08:49:12,1396687752,257,9,0,0,0,0,0,32,0,1,3
2014-04-05 08:56:30,1396688190,10561,11,0,0,0,0,0,26,0,1,3
2014-04-05 09:00:58,1396688458,10707,0,56,0,0,0,0,25,0,1,3
2014-04-05 09:02:02,1396688522,9987,0,52,0,0,0,0,25,0,1,3
2014-04-05 09:03:13,1396688593,10356,0,49,0,0,0,0,37,0,1,3
2014-04-05 09:04:12,1396688652,535,0,47,0,0,0,0,25,0,1,3
2014-04-05 09:05:12,1396688712,534,0,48,0,0,0,0,25,0,1,3
2014-04-05 09:06:13,1396688773,534,0,47,0,0,0,0,37,0,1,3
2014-04-05 09:07:13,1396688833,542,0,46,0,0,0,0,38,0,1,3
2014-04-05 09:08:13,1396688893,576,0,46,0,0,0,0,37,0,1,3
2014-04-05 09:09:12,1396688952,10356,0,45,0,0,0,0,23,0,1,3
2014-04-05 09:10:12,1396689012,10380,0,45,0,0,0,0,29,0,1,3
2014-04-05 09:11:13,1396689073,10022,0,46,0,0,0,0,26,0,1,3
2014-04-05 09:12:12,1396689132,10050,0,44,81,0,0,0,0,0,1,3
2014-04-05 09:13:13,1396689193,10516,0,44,74,0,0,0,0,0,1,3
2014-04-05 09:14:13,1396689253,586,0,45,75,0,0,0,0,0,1,3
2014-04-05 09:15:13,1396689313,589,0,45,73,0,0,0,0,0,1,3
2014-04-05 09:16:12,1396689372,590,0,45,72,0,0,0,0,0,1,3
2014-04-05 09:17:13,1396689433,586,0,44,73,0,0,0,0,0,1,3
2014-04-05 09:18:12,1396689492,561,0,41,72,0,0,0,0,0,1,3
2014-04-05 09:31:16,1396690276,689,87,0,69,0,0,0,0,0,1,3
2014-04-05 09:32:15,1396690335,552,85,0,69,0,0,0,0,0,1,3
2014-04-05 09:53:12,1396691592,291,70,59,0,0,0,0,0,0,1,3
2014-04-05 09:54:13,1396691653,287,68,51,0,0,0,0,0,0,1,3
2014-04-05 09:55:13,1396691713,333,69,48,0,0,0,0,0,0,1,3
2014-04-05 09:56:12,1396691772,319,68,48,0,0,0,0,0,0,1,3
2014-04-05 09:57:13,1396691833,347,68,47,0,0,0,0,0,0,1,3
2014-04-05 09:58:13,1396691893,324,68,47,0,0,0,0,0,0,1,3
2014-04-05 09:59:13,1396691953,285,68,47,0,0,0,0,0,0,1,3
2014-04-05 11:38:59,1396697939,347,85,48,0,0,0,0,0,0,1,3
2014-04-05 11:39:58,1396697998,336,85,47,0,0,0,0,0,0,1,3
2014-04-05 11:40:58,1396698058,363,83,47,0,0,0,0,0,0,1,3
2014-04-05 11:41:58,1396698118,356,83,47,0,0,0,0,0,0,1,3
2014-04-05 11:42:59,1396698179,297,84,46,0,0,0,0,0,0,1,3
2014-04-05 11:43:58,1396698238,334,84,47,0,0,0,9,0,0,1,4
2014-04-05 11:44:59,1396698299,352,83,46,0,0,0,65,0,0,1,4
2014-04-05 11:45:59,1396698359,351,82,46,0,0,0,69,0,0,1,4
2014-04-05 11:46:59,1396698419,390,80,45,0,0,0,61,0,0,1,4
2014-04-05 11:47:58,1396698478,392,79,45,0,0,0,70,0,0,1,4
2014-04-05 11:48:58,1396698538,387,78,45,0,0,0,61,0,0,1,4
2014-04-05 11:49:59,1396698599,394,77,45,0,0,0,69,0,0,1,4
2014-04-05 11:50:58,1396698658,405,75,44,0,0,0,60,0,0,1,4
2014-04-05 11:51:58,1396698718,412,75,44,0,0,0,69,0,0,1,4
2014-04-05 11:52:58,1396698778,301,74,0,0,0,0,61,0,0,1,3
2014-04-05 11:53:58,1396698838,315,73,0,0,0,0,71,0,0,1,3
2014-04-05 11:54:59,1396698899,302,72,0,0,0,0,67,0,0,1,3
2014-04-05 11:55:58,1396698958,300,73,0,0,0,0,70,0,0,1,3
2014-04-05 11:56:59,1396699019,348,72,0,0,0,0,70,0,0,1,3
2014-04-05 11:57:58,1396699078,340,71,0,0,0,0,76,0,0,1,3
2014-04-05 11:58:58,1396699138,348,71,0,0,0,0,74,0,0,1,3
2014-04-05 11:59:57,1396699197,340,70,0,0,0,0,61,0,0,1,3
2014-04-05 12:00:59,1396699259,358,70,0,0,0,0,71,0,0,1,3
2014-04-05 12:01:59,1396699319,363,70,0,0,0,0,62,0,0,1,3
2014-04-05 12:02:58,1396699378,303,69,0,0,0,0,70,0,0,1,3
2014-04-05 12:03:58,1396699438,298,69,0,0,0,0,62,0,0,1,3
2014-04-05 12:04:58,1396699498,292,68,0,0,0,0,62,0,0,1,3
2014-04-05 12:05:58,1396699558,366,68,0,0,0,0,27,0,0,1,3
2014-04-05 12:06:58,1396699618,315,68,0,0,0,0,8,0,0,1,3
2014-04-05 12:08:48,1396699728,2556,0,0,83,0,0,2268,0,0,1,3
2014-04-05 12:09:47,1396699787,2481,0,0,76,0,0,2285,0,0,1,3
2014-04-05 12:10:48,1396699848,2482,0,0,76,0,0,2272,0,0,1,3
2014-04-05 12:11:47,1396699907,2493,0,0,74,0,0,2244,0,0,1,3
2014-04-05 12:12:47,1396699967,2512,0,0,74,0,0,2289,0,0,1,3
2014-04-05 12:13:48,1396700028,2462,0,0,72,0,0,2256,0,0,1,3
2014-04-05 12:14:47,1396700087,2448,0,0,72,0,0,2260,0,0,1,3
2014-04-05 12:15:48,1396700148,2514,0,0,73,0,0,2260,0,0,1,3
2014-04-05 12:16:47,1396700207,2503,0,0,72,0,0,2236,0,0,1,3
2014-04-05 12:17:48,1396700268,2504,0,0,71,0,0,2268,0,0,1,3
2014-04-05 12:18:47,1396700327,2490,0,0,71,0,0,2228,0,0,1,3
2014-04-05 12:19:47,1396700387,2520,0,0,71,0,0,2224,0,0,1,3
2014-04-05 12:20:48,1396700448,338,0,0,71,0,0,69,0,0,1,3
2014-04-05 12:21:47,1396700507,363,0,0,71,0,0,72,0,0,1,3
2014-04-05 12:22:47,1396700567,304,0,0,71,0,0,70,0,0,1,3
2014-04-05 12:23:48,1396700628,291,0,0,71,0,0,74,0,0,1,3
2014-04-05 12:24:48,1396700688,346,0,59,70,0,0,70,0,0,1,4
2014-04-05 12:25:47,1396700747,344,0,53,71,0,0,86,0,0,1,4
2014-04-05 12:26:48,1396700808,342,0,50,71,0,0,78,0,0,1,4
2014-04-05 12:27:47,1396700867,400,0,49,71,0,0,79,0,0,1,4
2014-04-05 12:28:47,1396700927,408,0,48,70,0,0,79,0,0,1,4
2014-04-05 12:29:46,1396700986,343,0,48,0,0,0,84,0,0,1,3
2014-04-05 12:30:48,1396701048,347,0,48,0,0,0,78,0,0,1,3
2014-04-05 12:31:47,1396701107,337,0,46,0,0,0,70,0,0,1,3
2014-04-05 12:32:47,1396701167,276,0,47,0,0,0,73,0,0,1,3
2014-04-05 12:33:47,1396701227,279,0,47,0,0,0,69,0,0,1,3
2014-04-05 12:34:47,1396701287,277,0,47,0,0,0,72,0,0,1,3
2014-04-05 12:35:47,1396701347,279,0,46,0,0,0,68,0,0,1,3
2014-04-05 12:36:47,1396701407,278,0,46,0,0,0,73,0,0,1,3
2014-04-05 12:37:48,1396701468,321,0,45,0,0,0,68,0,0,1,3
2014-04-05 12:38:47,1396701527,325,0,45,0,0,0,72,0,0,1,3
2014-04-05 12:39:48,1396701588,321,0,45,0,0,0,68,0,0,1,3
2014-04-05 12:40:48,1396701648,321,0,44,0,0,0,71,0,0,1,3
2014-04-05 12:41:47,1396701707,343,0,44,0,0,0,68,0,0,1,3
2014-04-05 12:42:47,1396701767,276,0,43,0,0,0,72,0,0,1,3
2014-04-05 13:07:16,1396703236,302,0,0,83,0,0,72,0,0,1,3
2014-04-05 13:08:16,1396703296,355,0,0,77,0,0,68,0,0,1,3
2014-04-05 13:09:16,1396703356,345,0,0,77,0,0,72,0,0,1,3
2014-04-05 13:10:16,1396703416,353,0,0,75,0,0,68,0,0,1,3
2014-04-05 13:11:16,1396703476,337,0,0,73,0,0,68,0,0,1,3
2014-04-05 13:12:17,1396703537,325,0,0,74,0,0,26,0,0,1,3
2014-04-05 13:13:17,1396703597,240,0,0,73,0,0,8,0,0,1,3
2014-04-05 13:14:16,1396703656,297,0,0,72,0,0,63,0,0,1,3
2014-04-05 13:15:16,1396703716,342,0,57,73,0,0,68,0,0,1,4
2014-04-05 13:16:16,1396703776,342,0,54,73,0,0,64,0,0,1,4
2014-04-05 13:17:15,1396703835,331,0,50,73,0,0,69,0,0,1,4
2014-04-05 13:18:15,1396703895,378,0,48,71,0,0,83,0,0,1,4
2014-04-05 13:19:16,1396703956,372,0,48,71,0,0,63,0,0,1,4
2014-04-05 13:20:17,1396704017,343,0,48,71,0,0,18,0,0,1,4
2014-04-05 13:21:17,1396704077,338,0,47,71,0,0,5,0,0,1,4
2014-04-05 13:22:16,1396704136,333,0,47,71,0,0,72,0,0,1,4
2014-04-05 13:23:16,1396704196,2535,0,47,70,0,0,2281,0,0,1,4
2014-04-05 13:24:16,1396704256,2508,0,47,70,0,0,2260,0,0,1,4
2014-04-05 13:25:16,1396704316,2473,0,46,70,0,0,2201,0,0,1,4
2014-04-05 13:26:16,1396704376,2461,0,46,70,0,0,2204,0,0,1,4
2014-04-05 13:27:17,1396704437,2488,0,45,68,0,0,2216,0,0,1,4
2014-04-05 13:28:15,1396704495,2485,0,45,1,0,0,2185,0,0,1,4
2014-04-05 13:29:15,1396704555,2479,0,45,0,0,0,2181,0,0,1,3
2014-04-05 13:30:16,1396704616,2446,0,44,0,0,0,2174,0,0,1,3
2014-04-05 13:31:17,1396704677,2442,0,44,0,0,0,2208,0,0,1,3
2014-04-05 13:32:16,1396704736,2482,0,44,0,0,0,2208,0,0,1,3
2014-04-05 13:33:15,1396704795,2468,0,44,0,0,0,2220,0,0,1,3
2014-04-05 13:52:26,1396705946,255,87,0,0,0,0,1,0,0,1,3
2014-04-05 14:06:16,1396706776,377,75,58,78,0,0,0,0,0,1,4
2014-04-05 14:07:16,1396706836,365,73,54,75,0,0,0,0,0,1,4
2014-04-05 14:08:17,1396706897,361,74,50,75,0,0,0,0,0,1,4
2014-04-05 14:09:16,1396706956,438,73,48,74,0,0,0,0,0,1,4
2014-04-05 14:10:16,1396707016,426,72,47,72,0,0,0,0,0,1,4
2014-04-05 14:11:18,1396707078,430,72,47,71,0,0,0,0,0,1,4
2014-04-05 14:12:17,1396707137,421,71,47,72,0,0,0,0,0,1,4
2014-04-05 14:13:15,1396707195,364,71,47,71,0,0,0,0,0,1,4
2014-04-05 14:14:16,1396707256,355,70,45,71,0,0,0,0,0,1,4
2014-04-05 14:15:16,1396707316,355,70,46,71,0,0,23,0,0,1,5
2014-04-05 14:16:16,1396707376,355,69,46,71,0,0,0,0,0,1,4
2014-04-05 14:17:16,1396707436,354,69,46,71,0,0,0,0,0,1,4
2014-04-05 14:18:16,1396707496,358,69,46,70,0,0,0,0,0,1,4
2014-04-05 14:19:16,1396707556,395,68,46,70,0,0,0,0,0,1,4
2014-04-05 14:20:16,1396707616,401,68,45,70,0,0,0,0,0,1,4
2014-04-05 14:21:16,1396707676,394,68,45,71,0,0,0,0,0,1,4
2014-04-05 14:22:15,1396707735,267,31,45,70,0,0,0,0,0,1,4
2014-04-05 14:23:16,1396707796,266,0,44,70,0,0,0,0,0,1,3
2014-04-05 14:24:16,1396707856,268,0,44,70,0,0,0,0,0,1,3
2014-04-05 15:04:30,1396710270,344,0,47,83,0,0,0,0,0,1,3
2014-04-05 15:05:30,1396710330,333,0,47,77,0,0,0,0,0,1,3
2014-04-05 15:06:29,1396710389,337,0,45,77,0,0,0,0,0,1,3
2014-04-05 15:07:30,1396710450,333,0,46,74,0,0,0,0,0,1,3
2014-04-05 15:08:31,1396710511,330,0,45,74,0,0,0,0,0,1,3
2014-04-05 15:09:30,1396710570,321,0,45,72,0,0,0,0,0,1,3
2014-04-05 15:10:30,1396710630,321,0,45,73,0,0,0,0,0,1,3
2014-04-05 15:11:30,1396710690,320,0,45,71,0,0,0,0,0,1,3
2014-04-05 15:12:30,1396710750,310,0,44,72,0,0,0,0,0,1,3
2014-04-05 15:13:30,1396710810,333,0,45,72,0,0,0,0,0,1,3
2014-04-05 15:14:30,1396710870,327,0,44,72,0,0,0,0,0,1,3
2014-04-05 15:15:30,1396710930,262,0,44,71,0,0,0,0,0,1,3
2014-04-05 16:04:13,1396713853,273,0,43,83,0,0,0,0,0,1,3
2014-04-05 16:05:13,1396713913,273,0,44,76,0,0,0,0,0,1,3
2014-04-05 16:06:13,1396713973,229,0,14,75,0,0,0,0,0,1,3
2014-04-05 16:10:17,1396714217,374,85,0,72,0,0,0,0,0,1,3
2014-04-05 16:11:15,1396714275,370,83,0,71,0,0,0,0,0,1,3
2014-04-05 16:12:16,1396714336,329,83,0,72,0,0,0,0,0,1,3
2014-04-05 16:13:15,1396714395,330,83,0,72,0,0,0,0,0,1,3
2014-04-05 16:14:16,1396714456,333,83,0,72,0,0,0,0,0,1,3
2014-04-05 16:15:16,1396714516,325,82,0,71,0,0,0,0,0,1,3
2014-04-05 16:16:15,1396714575,323,83,0,70,0,0,0,0,0,1,3
2014-04-05 16:17:16,1396714636,325,82,0,70,0,0,0,0,0,1,3
2014-04-05 16:18:15,1396714695,323,81,0,70,0,0,0,0,0,1,3
2014-04-05 16:19:16,1396714756,319,79,0,70,0,0,0,0,0,1,3
2014-04-05 16:20:16,1396714816,388,78,0,70,0,0,0,0,0,1,3
2014-04-05 16:21:16,1396714876,386,77,0,70,0,0,0,0,0,1,3
2014-04-05 16:22:16,1396714936,320,76,0,70,0,0,0,0,0,1,3
2014-04-05 16:23:16,1396714996,323,75,0,70,0,0,0,0,0,1,3
2014-04-05 16:24:16,1396715056,318,74,0,70,0,0,0,0,0,1,3
2014-04-05 16:25:16,1396715116,246,74,0,1,0,0,0,0,0,1,3
2014-04-05 16:38:33,1396715913,289,68,56,0,0,0,0,0,0,1,3
2014-04-05 18:21:13,1396722073,341,0,58,71,0,0,0,0,0,1,3
2014-04-05 18:22:12,1396722132,348,0,53,70,0,0,0,0,0,1,3
2014-04-05 18:29:19,1396722559,292,84,46,0,0,0,0,0,0,1,3
2014-04-05 18:30:20,1396722620,297,84,46,0,0,0,0,0,0,1,3
2014-04-05 18:31:19,1396722679,351,83,46,0,0,0,0,0,0,1,3
2014-04-05 18:32:20,1396722740,361,83,46,0,0,0,0,0,0,1,3
2014-04-05 18:33:19,1396722799,295,83,45,0,0,0,0,0,0,1,3
2014-04-05 18:34:19,1396722859,292,83,46,0,0,0,0,0,0,1,3
2014-04-05 18:35:19,1396722919,290,83,45,0,0,0,0,0,0,1,3
2014-04-05 18:36:19,1396722979,293,82,45,0,0,0,0,0,0,1,3
2014-04-05 18:37:19,1396723039,292,80,44,0,0,0,0,0,0,1,3
2014-04-05 18:38:19,1396723099,289,81,44,0,0,0,0,0,0,1,3
2014-04-05 18:39:20,1396723160,250,79,42,0,0,0,0,0,0,1,3
2014-04-05 19:13:45,1396725225,283,0,59,70,0,0,0,0,0,1,3
2014-04-05 19:14:45,1396725285,277,0,53,70,0,0,0,0,0,1,3
2014-04-05 19:15:44,1396725344,273,0,49,69,0,0,0,0,0,1,3
2014-04-05 19:16:44,1396725404,270,0,48,70,0,0,0,0,0,1,3
2014-04-05 19:17:45,1396725465,273,0,47,71,0,0,0,0,0,1,3
2014-04-05 19:18:45,1396725525,268,0,47,70,0,0,0,0,0,1,3
2014-04-05 19:19:44,1396725584,268,0,47,70,0,0,0,0,0,1,3
2014-04-05 19:20:45,1396725645,268,0,46,70,0,0,0,0,0,1,3
2014-04-05 20:06:13,1396728373,283,0,59,73,0,0,0,0,0,1,3
2014-04-05 20:07:12,1396728432,273,0,53,72,0,0,0,0,0,1,3
2014-04-05 20:08:12,1396728492,270,0,50,72,0,0,0,0,0,1,3
2014-04-05 20:09:13,1396728553,268,0,47,72,0,0,0,0,0,1,3
2014-04-05 20:10:12,1396728612,274,0,47,72,0,0,0,0,0,1,3
2014-04-05 20:11:13,1396728673,321,0,47,72,0,0,0,0,0,1,3
2014-04-05 20:12:13,1396728733,319,0,47,71,0,0,0,0,0,1,3
2014-04-05 20:13:13,1396728793,265,0,47,71,0,0,0,0,0,1,3
2014-04-05 20:14:12,1396728852,267,0,46,71,0,0,0,0,0,1,3
2014-04-05 20:15:13,1396728913,267,0,46,70,0,0,0,0,0,1,3
2014-04-05 20:16:13,1396728973,268,0,46,70,0,0,0,0,0,1,3
2014-04-05 20:17:12,1396729032,266,0,46,70,0,0,0,0,0,1,3
2014-04-05 20:18:13,1396729093,266,0,45,70,0,0,0,0,0,1,3
2014-04-05 20:19:13,1396729153,265,0,46,70,0,0,0,0,0,1,3
2014-04-05 20:20:12,1396729212,264,0,45,22,0,0,0,0,0,1,3
2014-04-05 20:58:33,1396731513,335,82,75,77,0,0,0,0,0,1,4
2014-04-05 20:59:33,1396731573,377,81,56,76,0,0,0,0,0,1,4
2014-04-05 21:00:34,1396731634,369,79,51,75,0,0,0,0,0,1,4
2014-04-05 21:01:33,1396731693,435,78,48,74,0,0,0,0,0,1,4
2014-04-05 21:02:34,1396731754,438,77,48,74,0,0,0,0,0,1,4
2014-04-05 21:03:34,1396731814,363,76,47,73,0,0,0,0,0,1,4
2014-04-05 21:04:33,1396731873,364,75,47,72,0,0,0,0,0,1,4
2014-04-05 21:05:33,1396731933,368,74,47,72,0,0,0,0,0,1,4
2014-04-05 21:06:34,1396731994,357,73,47,71,0,0,0,0,0,1,4
2014-04-05 21:07:34,1396732054,356,73,46,71,0,0,0,0,0,1,4
2014-04-05 21:08:33,1396732113,356,73,46,71,0,0,0,0,0,1,4
2014-04-05 21:09:33,1396732173,360,72,46,70,0,0,0,0,0,1,4
2014-04-05 21:10:33,1396732233,353,71,46,71,0,0,0,0,0,1,4
2014-04-05 21:11:33,1396732293,613,71,45,70,0,0,0,0,0,1,4
2014-04-05 21:12:33,1396732353,739,84,45,71,0,0,0,0,0,1,4
2014-04-05 21:13:33,1396732413,3955,84,44,70,0,0,0,0,0,1,4
2014-04-05 21:14:33,1396732473,3839,72,43,70,0,0,0,0,0,1,4
2014-04-05 21:15:34,1396732534,3855,72,43,72,0,0,0,0,0,1,4
2014-04-05 21:16:34,1396732594,3780,71,0,71,0,0,0,0,0,1,3
2014-04-05 21:17:33,1396732653,3832,71,0,71,0,0,0,0,0,1,3
2014-04-05 21:18:33,1396732713,3794,71,0,70,0,0,0,0,0,1,3
2014-04-05 21:19:33,1396732773,3882,70,0,70,0,0,0,0,0,1,3
2014-04-05 21:20:33,1396732833,3777,70,0,70,0,0,0,0,0,1,3
2014-04-05 21:21:34,1396732894,3718,70,0,69,0,0,0,0,0,1,3
2014-04-05 21:22:33,1396732953,651,69,0,70,0,0,0,0,0,1,3
2014-04-05 21:23:34,1396733014,647,70,0,70,0,0,0,0,0,1,3
2014-04-05 21:51:03,1396734663,593,0,57,0,0,0,0,0,31,1,3
2014-04-05 21:52:02,1396734722,590,0,55,0,0,0,0,0,31,1,3
2014-04-05 21:53:02,1396734782,585,0,50,0,0,0,0,0,31,1,3
2014-04-05 21:54:01,1396734841,590,0,47,0,0,0,0,0,31,1,3
2014-04-05 21:55:01,1396734901,601,0,47,0,0,0,0,0,30,1,3
2014-04-05 21:56:01,1396734961,582,0,47,0,0,0,0,0,31,1,3
2014-04-05 21:57:02,1396735022,584,0,47,0,0,0,0,0,31,1,3
2014-04-05 21:58:02,1396735082,578,0,47,0,0,0,0,0,31,1,3
2014-04-05 21:59:01,1396735141,575,0,46,0,0,0,0,0,31,1,3
2014-04-05 22:00:02,1396735202,564,0,45,0,0,0,0,0,31,1,3
2014-04-05 22:01:02,1396735262,646,0,46,81,0,0,0,0,31,1,4
2014-04-05 22:02:02,1396735322,645,0,45,79,0,0,0,0,30,1,4
2014-04-05 22:03:02,1396735382,649,0,45,77,0,0,0,0,30,1,4
2014-04-05 22:04:02,1396735442,642,0,45,76,0,0,0,0,31,1,4
2014-04-05 22:05:01,1396735501,643,0,45,76,0,0,0,0,44,1,4
2014-04-05 22:06:02,1396735562,657,0,45,75,0,0,0,0,31,1,4
2014-04-05 22:07:01,1396735621,643,0,44,75,0,0,0,0,31,1,4
2014-04-05 22:08:01,1396735681,642,0,44,74,0,0,0,0,31,1,4
2014-04-05 22:09:02,1396735742,598,0,0,74,0,0,0,0,30,1,3
2014-04-05 22:10:01,1396735801,604,0,0,74,0,0,0,0,30,1,3
2014-04-05 22:11:02,1396735862,604,0,0,72,0,0,0,0,30,1,3
2014-04-05 22:12:02,1396735922,600,0,0,72,0,0,0,0,30,1,3
2014-04-05 22:13:01,1396735981,674,0,0,72,0,0,0,0,30,1,3
2014-04-05 22:14:01,1396736041,597,0,0,72,0,0,0,0,30,1,3
2014-04-05 22:15:02,1396736102,594,0,0,71,0,0,0,0,30,1,3
2014-04-05 22:16:01,1396736161,597,0,0,71,0,0,0,0,33,1,3
2014-04-05 22:17:01,1396736221,591,0,0,72,0,0,0,0,30,1,3
2014-04-05 22:18:01,1396736281,589,0,0,71,0,0,0,0,30,1,3
2014-04-05 22:19:02,1396736342,598,0,0,71,0,0,0,0,30,1,3
2014-04-05 22:20:03,1396736403,594,0,0,71,0,0,0,0,30,1,3
2014-04-05 22:21:01,1396736461,590,0,0,70,0,0,0,0,30,1,3
2014-04-05 22:22:03,1396736523,594,0,0,70,0,0,0,0,32,1,3
2014-04-05 22:23:02,1396736582,664,0,0,69,0,0,0,0,30,1,3
2014-04-05 22:24:01,1396736641,596,0,0,70,0,0,0,0,30,1,3
2014-04-05 22:25:02,1396736702,594,0,0,69,0,0,0,0,30,1,3
2014-04-05 22:26:02,1396736762,591,0,0,70,0,0,0,0,30,1,3
2014-04-05 22:27:02,1396736822,586,0,0,69,0,0,0,0,30,1,3
2014-04-05 22:28:01,1396736881,592,0,0,69,0,0,0,0,30,1,3
2014-04-05 22:32:01,1396737121,634,94,0,0,0,0,0,0,30,1,3
2014-04-05 22:33:02,1396737182,683,88,0,0,0,0,0,0,35,1,3
2014-04-05 22:34:02,1396737242,623,86,0,0,0,0,0,0,31,1,3
2014-04-05 22:35:02,1396737302,625,85,0,0,0,0,0,0,19,1,3
2014-04-05 22:36:02,1396737362,629,84,0,0,0,0,0,0,30,1,3
2014-04-05 22:37:01,1396737421,614,83,0,0,0,0,0,0,31,1,3
2014-04-05 22:38:02,1396737482,617,82,0,0,0,0,0,0,30,1,3
2014-04-05 22:39:02,1396737542,627,82,0,0,0,0,0,0,31,1,3
2014-04-05 22:40:01,1396737601,619,81,0,0,0,0,0,0,34,1,3
2014-04-05 22:41:00,1396737660,614,79,0,0,0,0,0,0,36,1,3
2014-04-05 22:42:02,1396737722,623,77,0,0,0,0,0,0,33,1,3
2014-04-05 22:43:01,1396737781,658,77,0,0,0,0,0,0,33,1,3
2014-04-05 22:44:01,1396737841,669,76,57,0,0,0,0,0,33,1,4
2014-04-05 22:45:02,1396737902,660,75,55,0,0,0,0,0,30,1,4
2014-04-05 22:46:02,1396737962,653,73,50,0,0,0,0,0,33,1,4
2014-04-05 22:47:01,1396738021,610,73,48,0,0,0,0,0,31,1,4
2014-04-05 22:48:02,1396738082,883,72,47,0,0,0,0,0,40,1,4
2014-04-05 22:49:01,1396738141,890,72,48,0,0,0,0,0,30,1,4
2014-04-05 22:50:02,1396738202,880,71,46,0,0,0,0,0,31,1,4
2014-04-05 22:51:01,1396738261,880,71,46,0,0,0,0,0,40,1,4
2014-04-05 22:52:02,1396738322,893,70,45,0,0,0,0,0,39,1,4
2014-04-05 22:53:01,1396738381,926,70,46,0,0,0,0,0,30,1,4
2014-04-05 22:54:02,1396738442,720,70,45,0,0,0,0,0,30,1,4
2014-04-05 22:55:01,1396738501,646,70,45,0,0,0,0,0,30,1,4
2014-04-05 22:56:01,1396738561,658,69,46,0,0,0,0,0,32,1,4
2014-04-05 22:57:01,1396738621,649,69,45,0,0,0,0,0,42,1,4
2014-04-05 22:58:01,1396738681,651,69,46,0,0,0,0,0,30,1,4
2014-04-05 22:59:02,1396738742,592,69,45,0,0,0,0,0,30,1,4
2014-04-05 23:00:01,1396738801,586,68,45,0,0,0,0,0,30,1,4
2014-04-05 23:01:01,1396738861,589,68,45,0,0,0,0,0,44,1,4
2014-04-05 23:02:02,1396738922,556,68,0,0,0,0,0,0,33,1,3
2014-04-05 23:03:01,1396738981,522,68,0,0,0,0,0,0,7,1,3
2014-04-05 23:07:48,1396739268,608,0,0,81,0,0,0,0,35,1,3
2014-04-05 23:08:47,1396739327,593,0,0,77,0,0,0,0,35,1,3
2014-04-05 23:09:48,1396739388,606,0,0,76,0,0,0,0,31,1,3
2014-04-05 23:10:49,1396739449,562,0,0,74,0,0,0,0,31,1,3
2014-04-05 23:12:18,1396739538,623,0,0,74,0,0,0,0,43,1,3
2014-04-05 23:13:19,1396739599,695,0,0,72,0,0,0,0,38,1,3
2014-04-05 23:14:20,1396739660,617,0,0,72,0,0,0,0,33,1,3
2014-04-05 23:15:19,1396739719,581,0,0,72,0,0,0,0,33,1,3
2014-04-05 23:16:19,1396739779,451,0,0,71,0,0,0,0,9,1,3
2014-04-06 00:29:44,1396744184,1290,86,0,70,0,0,0,0,0,1001,3
2014-04-06 00:30:45,1396744245,1338,85,59,70,0,0,0,0,0,1005,4
2014-04-06 00:31:45,1396744305,374,84,51,69,0,0,0,0,0,1,4
2014-04-06 00:32:44,1396744364,1327,83,49,69,0,0,0,0,0,1001,4
2014-04-06 00:33:44,1396744424,1270,84,48,0,0,0,0,0,0,1005,3
2014-04-06 00:34:44,1396744484,1269,84,47,0,0,0,0,0,0,993,3
2014-04-06 00:35:43,1396744543,1275,82,47,0,0,0,0,0,0,1005,3
2014-04-06 00:36:45,1396744605,290,81,46,0,0,0,0,0,0,1,3
2014-04-06 00:37:45,1396744665,1268,79,46,0,0,0,0,0,0,995,3
2014-04-06 00:38:44,1396744724,1251,79,45,0,0,0,0,0,0,1005,3
2014-04-06 00:39:44,1396744784,1239,78,46,0,0,0,0,0,0,994,3
2014-04-06 00:40:44,1396744844,1241,76,46,0,0,0,0,0,0,991,3
2014-04-06 00:41:44,1396744904,288,75,46,0,0,0,0,0,0,1,3
2014-04-06 00:42:44,1396744964,1226,74,45,0,0,0,0,0,0,1007,3
2014-04-06 00:43:44,1396745024,1246,73,45,0,0,0,0,0,0,998,3
2014-04-06 00:44:44,1396745084,1228,73,45,0,0,0,0,0,0,991,3
2014-04-06 00:45:47,1396745147,1221,72,44,0,0,0,0,0,0,996,3
2014-04-06 00:46:47,1396745207,288,72,44,0,0,0,0,0,0,1,3
2014-04-06 00:47:48,1396745268,1195,71,42,0,0,0,0,0,0,1001,3
2014-04-06 01:24:19,1396747459,1227,0,59,71,0,0,0,0,0,993,3
2014-04-06 01:25:19,1396747519,1226,0,52,71,0,0,0,0,0,1002,3
2014-04-06 01:26:18,1396747578,270,0,49,71,0,0,0,0,0,1,3
2014-04-06 01:27:19,1396747639,270,0,48,71,0,0,0,0,0,1011,3
2014-04-06 01:28:19,1396747699,1224,0,47,71,0,0,0,0,0,1004,3
